Recording ID	Recording URL	Cut from	Cut duration	Label
CNRSMH_E_1971_003_002_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_002_001_02/	64,07127867	5	i
CNRSMH_E_1971_003_002_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_002_001_02/	172,4018443	5	i
CNRSMH_E_1971_003_002_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_002_001_02/	144,4992857	5	i
CNRSMH_E_1971_003_002_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_002_001_04/	152,1538757	5	i
CNRSMH_E_1971_003_002_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1971_003_002_001_06/	244,9615383	5	i
CNRSMH_E_1959_014_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1959_014_001_001_01/	406,2835759	5	i
CNRSMH_E_1961_004_001_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1961_004_001_001_03/	19,97104152	5	i
CNRSMH_E_2005_010_006_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2005_010_006_001_05/	24,89941503	5	i
CNRSMH_E_2005_010_006_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2005_010_006_001_08/	75,28179965	5	i
CNRSMH_E_2005_010_006_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2005_010_006_001_11/	117,524078	5	i
CNRSMH_E_2005_010_006_001_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_2005_010_006_001_19/	1,308127838	5	i
CNRSMH_E_1985_001_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_001_001_02/	57,42995846	5	i
CNRSMH_E_1985_001_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_001_001_04/	49,53779505	5	i
CNRSMH_E_1985_001_001_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1985_001_001_001_07/	148,4371702	5	i
CNRSMH_E_1981_007_002_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1981_007_002_001_01/	405,1843713	5	2
CNRSMH_E_1981_007_002_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1981_007_002_001_04/	24,20811453	5	i
CNRSMH_E_1981_007_002_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1981_007_002_001_05/	99,22759501	5	1
CNRSMH_E_1981_007_002_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1981_007_002_001_10/	36,5292462	5	2
CNRSMH_E_1980_009_002_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_009_002_001_03/	384,3524292	5	1
CNRSMH_E_1980_009_002_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_009_002_001_03/	516,3627732	5	1
CNRSMH_E_1980_009_002_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_009_002_001_10/	378,4954624	5	2
CNRSMH_E_1984_002_002_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1984_002_002_001_02/	234,8112002	5	2
CNRSMH_E_1984_002_002_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1984_002_002_001_06/	29,91555758	5	i
CNRSMH_E_1984_002_002_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1984_002_002_001_11/	231,1048062	5	2
CNRSMH_E_1980_005_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1980_005_001_001_04/	194,0764603	5	i
CNRSMH_E_1988_014_001_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_09/	115,9636148	5	i
CNRSMH_E_1988_014_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_11/	294,970951	5	i
CNRSMH_E_1988_014_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_11/	492,0124866	5	i
CNRSMH_E_1988_014_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_11/	133,7643224	5	i
CNRSMH_E_1988_014_001_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_13/	252,7000726	5	i
CNRSMH_E_1988_014_001_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_14/	101,0562796	5	i
CNRSMH_E_1988_014_001_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1988_014_001_15/	85,86231491	5	i
CNRSMH_E_1978_012_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1978_012_001_01/	34,10132905	5	i
CNRSMH_E_1978_012_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1978_012_001_01/	43,48926817	5	i
CNRSMH_E_1996_010_001_001_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1996_010_001_001_14/	199,8314168	5	i
CNRSMH_E_1996_010_001_001_17	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1996_010_001_001_17/	168,7933664	5	i
CNRSMH_E_1996_010_001_002_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1996_010_001_002_14/	296,5248701	5	i
CNRSMH_E_1996_010_001_002_20	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1996_010_001_002_20/	45,91012761	5	i
CNRSMH_E_1996_010_001_002_36	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1996_010_001_002_36/	18,90413179	5	i
CNRSMH_I_1959_006_005_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_006_005_02/	156,4243642	5	i
CNRSMH_I_1959_006_007_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_006_007_02/	185,8719711	5	i
CNRSMH_I_1959_006_013_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_006_013_02/	66,66930814	5	i
CNRSMH_I_1959_006_017_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_006_017_01/	220,6417962	5	i
CNRSMH_I_1959_006_019_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_006_019_03/	6,232805446	5	1
CNRSMH_E_1997_022_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_03/	312,5970052	5	i
CNRSMH_E_1997_022_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_06/	347,7856942	5	i
CNRSMH_E_1997_022_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_06/	127,5685618	5	i
CNRSMH_E_1997_022_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_07/	201,1217679	5	i
CNRSMH_E_1997_022_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_10/	71,46431464	5	i
CNRSMH_E_1997_022_001_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1997_022_001_11/	442,3321515	5	2
CNRSMH_I_1960_007_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1960_007_001_02/	21,46660218	5	i
CNRSMH_I_1960_007_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1960_007_001_02/	75,5280289	5	i
CNRSMH_I_1960_007_002_28	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1960_007_002_28/	116,5416795	5	s
CNRSMH_I_1960_007_003_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1960_007_003_07/	38,67171255	5	i
CNRSMH_I_1960_007_003_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1960_007_003_13/	361,7958972	5	i
CNRSMH_I_1958_014_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_001_01/	322,8294036	5	i
CNRSMH_I_1958_014_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_001_05/	278,4249367	5	2
CNRSMH_I_1958_014_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_001_05/	12,50745475	5	x
CNRSMH_I_1958_014_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_001_05/	164,7554558	5	2
CNRSMH_I_1958_014_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_001_05/	55,5166045	5	1
CNRSMH_I_1958_014_002_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_014_002_06/	77,08852933	5	2
CNRSMH_I_1962_003_001_17	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_003_001_17/	137,3518523	5	i
CNRSMH_I_1962_003_001_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_003_001_19/	75,73546892	5	1
CNRSMH_I_1968_024_018_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_024_018_01/	75,9441139	5	s
CNRSMH_I_1968_024_040_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_024_040_05/	1014,035877	5	s
CNRSMH_I_1968_024_048_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_024_048_03/	3392,666274	5	s
CNRSMH_I_1968_024_059_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_024_059_01/	1687,621067	5	x
CNRSMH_I_1968_024_059_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_024_059_01/	2074,150015	5	2
CNRSMH_I_1968_012_002_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_002_09/	361,0633477	5	i
CNRSMH_I_1968_012_002_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_002_09/	519,8082655	5	i
CNRSMH_I_1968_012_003_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_003_06/	344,0420789	5	i
CNRSMH_I_1968_012_004_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_004_05/	4,459620978	5	i
CNRSMH_I_1968_012_006_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_006_01/	204,3751644	5	i
CNRSMH_I_1968_012_009_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_009_06/	131,5831614	5	s
CNRSMH_I_1968_012_011_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_012_011_07/	54,21539264	5	i
CNRSMH_I_1968_005_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_005_001_05/	474,2222133	5	i
CNRSMH_I_1968_005_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_005_001_05/	84,51051877	5	i
CNRSMH_I_1968_005_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_005_001_06/	256,9730769	5	i
CNRSMH_I_1968_005_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_005_002_01/	948,4772709	5	i
CNRSMH_I_1968_005_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_005_003_01/	734,2077923	5	i
CNRSMH_I_1968_036_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_036_003_01/	264,9836193	5	x
CNRSMH_I_1968_036_004_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_036_004_02/	322,4041576	5	2
CNRSMH_I_1968_036_004_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_036_004_06/	43,10484774	5	i
CNRSMH_I_1968_036_004_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_036_004_06/	368,6588753	5	i
CNRSMH_I_1981_011_002_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_011_002_07/	45,72455412	5	i
CNRSMH_I_1981_011_005_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_011_005_03/	131,8546417	5	i
CNRSMH_I_1981_011_008_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_011_008_01/	116,6821674	5	i
CNRSMH_I_1981_011_008_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_011_008_06/	99,24987999	5	i
CNRSMH_I_1981_004_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_004_001_01/	967,908958	5	2
CNRSMH_I_1981_004_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_004_001_01/	97,73892664	5	2
CNRSMH_I_1981_004_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_004_001_01/	624,1669744	5	2
CNRSMH_I_1981_004_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_004_001_03/	426,3686118	5	2
CNRSMH_I_1981_004_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1981_004_001_06/	72,16438917	5	i
CNRSMH_I_1970_069_005_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_005_03/	201,0679776	5	2
CNRSMH_I_1970_069_013_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_013_01/	707,625986	5	2
CNRSMH_I_1970_069_013_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_013_01/	524,6809607	5	2
CNRSMH_I_1970_069_015_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_015_01/	302,3089996	5	2
CNRSMH_I_1970_069_019_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_019_01/	365,4399082	5	2
CNRSMH_I_1970_069_034_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_069_034_05/	212,630639	5	2
CNRSMH_I_1992_010_005_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_005_03/	279,8204781	5	s
CNRSMH_I_1992_010_008_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_008_04/	300,2280522	5	i
CNRSMH_I_1992_010_013_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_013_02/	499,9741265	5	1
CNRSMH_I_1992_010_014_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_014_03/	190,1776352	5	1
CNRSMH_I_1992_010_020_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_020_05/	156,5877959	5	2
CNRSMH_I_1992_010_028_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1992_010_028_03/	34,10602979	5	1
CNRSMH_I_1971_033_002_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_002_07/	24,36279109	5	i
CNRSMH_I_1971_033_003_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_003_02/	54,72797701	5	2
CNRSMH_I_1971_033_003_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_003_04/	423,260149	5	x
CNRSMH_I_1971_033_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_004_01/	114,1755809	5	i
CNRSMH_I_1971_033_011_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_011_01/	386,9598665	5	2
CNRSMH_I_1971_033_012_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_033_012_01/	905,6081497	5	2
CNRSMH_I_1971_026_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_026_004_01/	360,8315636	5	i
CNRSMH_I_1971_026_007_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_026_007_01/	215,5932037	5	i
CNRSMH_I_1971_026_008_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_026_008_01/	288,4143112	5	i
CNRSMH_I_1971_026_012_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_026_012_01/	249,6581538	5	i
CNRSMH_I_1979_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1979_001_001_01/	293,6585968	5	i
CNRSMH_I_1979_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1979_001_001_02/	99,88248967	5	i
CNRSMH_I_1979_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1979_001_001_02/	55,95000394	5	i
CNRSMH_I_1979_001_004_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1979_001_004_01/	76,75999629	5	i
CNRSMH_I_1971_038_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_038_001_02/	1401,480435	5	s
CNRSMH_I_1971_038_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_038_001_02/	1213,194682	5	s
CNRSMH_I_1971_038_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_038_002_01/	2738,055759	5	s
CNRSMH_I_2007_011_005_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_011_005_03/	29,00838349	5	i
CNRSMH_I_2007_011_007_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_011_007_01/	199,8093298	5	s
CNRSMH_I_2007_011_007_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_011_007_02/	87,93670824	5	s
CNRSMH_I_2007_011_007_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2007_011_007_04/	37,67964796	5	s
CNRSMH_I_2011_016_001_14	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_001_14/	71,8197016	5	1
CNRSMH_I_2011_016_003_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_003_15/	108,2876424	5	x
CNRSMH_I_2011_016_004_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_004_03/	4,786421986	5	i
CNRSMH_I_2011_016_005_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_005_01/	176,8702966	5	2
CNRSMH_I_2011_016_006_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_006_03/	159,6380528	5	i
CNRSMH_I_2011_016_006_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2011_016_006_15/	556,8179642	5	i
CNRSMH_I_2005_009_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2005_009_001_01/	350,1517363	5	s
CNRSMH_I_2005_009_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2005_009_001_01/	943,453168	5	s
CNRSMH_I_2005_009_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2005_009_001_02/	435,8041063	5	s
CNRSMH_I_2005_009_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2005_009_001_02/	576,6623741	5	s
CNRSMH_I_2005_016_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2005_016_001_03/	103,5451295	5	1
CNRSMH_I_2010_004_001_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2010_004_001_07/	61,86091713	5	i
CNRSMH_I_2010_004_001_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2010_004_001_13/	381,9851306	5	1
CNRSMH_I_2010_004_001_13	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2010_004_001_13/	490,1232382	5	1
CNRSMH_I_2010_004_001_73	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2010_004_001_73/	230,79164	5	1
CNRSMH_I_2010_004_001_89	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2010_004_001_89/	391,0426686	5	i
CNRSMH_I_1997_009_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1997_009_001_04/	71,01162035	5	2
CNRSMH_I_1997_009_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1997_009_001_06/	205,0927675	5	i
CNRSMH_I_1997_009_001_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1997_009_001_06/	93,75724932	5	2
CNRSMH_I_1999_008_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1999_008_001_01/	226,8921781	5	i
CNRSMH_I_1959_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_001_001_01/	183,8238122	5	i
CNRSMH_I_1959_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_001_001_01/	66,56319867	5	i
CNRSMH_I_1959_001_001_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_001_001_02/	230,7876306	5	i
CNRSMH_I_1959_001_001_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_001_001_04/	142,390419	5	i
CNRSMH_I_1959_001_001_08	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1959_001_001_08/	101,2457364	5	i
CNRSMH_I_1964_013_001_12	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1964_013_001_12/	73,81964728	5	2
CNRSMH_I_1964_013_002_11	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1964_013_002_11/	32,28322191	5	2
CNRSMH_I_1964_013_002_34	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1964_013_002_34/	64,93949912	5	1
CNRSMH_I_1958_002_001_05	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_002_001_05/	41,51052039	5	i
CNRSMH_I_1958_002_002_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_002_002_19/	11,68360765	5	2
CNRSMH_I_1958_002_002_29	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_002_002_29/	34,7017784	5	2
CNRSMH_I_1958_002_003_44	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1958_002_003_44/	25,08030507	5	i
CNRSMH_I_1968_017_005_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_017_005_01/	597,6004309	5	i
CNRSMH_I_1968_017_006_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1968_017_006_01/	116,9533165	5	i
CNRSMH_I_1962_008_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_008_002_01/	48,33485042	5	2
CNRSMH_I_1962_008_003_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_008_003_02/	80,26413473	5	2
CNRSMH_I_1962_008_003_18	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_008_003_18/	9,108118132	5	2
CNRSMH_I_1962_008_004_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_008_004_04/	45,47380618	5	x
CNRSMH_I_1962_008_004_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1962_008_004_04/	463,1997231	5	x
CNRSMH_I_1953_004_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1953_004_001_03/	1,856969821	5	i
CNRSMH_I_1954_010_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1954_010_001_03/	619,3350692	5	s
CNRSMH_I_1954_010_001_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1954_010_001_03/	402,1956991	5	s
CNRSMH_I_1970_016_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_016_001_01/	553,0833753	5	i
CNRSMH_I_1970_016_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_016_001_01/	1311,034022	5	i
CNRSMH_I_1970_016_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1970_016_002_01/	935,0844651	5	i
CNRSMH_I_1971_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_001_001_01/	548,775435	5	i
CNRSMH_I_1971_001_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_001_001_01/	1278,571929	5	i
CNRSMH_I_1971_001_002_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1971_001_002_01/	168,1174365	5	i
CNRSMH_I_2013_018_003_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_018_003_01/	86,48032185	5	s
CNRSMH_I_2013_018_010_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_018_010_01/	347,205501	5	s
CNRSMH_I_2013_018_012_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_018_012_01/	3651,219803	5	i
CNRSMH_I_2013_018_012_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_018_012_02/	3497,087389	5	i
CNRSMH_I_2013_018_012_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2013_018_012_02/	1931,173507	5	s
CNRSMH_I_1969_023_001_10	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_023_001_10/	6,17708627	5	i
CNRSMH_I_1969_023_002_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_023_002_19/	658,8077332	5	1
CNRSMH_I_1969_023_002_19	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_023_002_19/	659,1318076	5	1
CNRSMH_I_1969_023_002_23	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1969_023_002_23/	203,6644672	5	i
CNRSMH_I_2006_002_013_26	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2006_002_013_26/	500,5704658	5	2
CNRSMH_I_2006_002_015_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2006_002_015_15/	77,31898185	5	1
CNRSMH_I_2006_002_016_15	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2006_002_016_15/	293,7665386	5	i
CNRSMH_I_2006_002_020_09	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2006_002_020_09/	113,8759946	5	s
CNRSMH_I_2003_010_014_06	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_014_06/	244,5834565	5	2
CNRSMH_I_2003_010_014_07	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_014_07/	148,4007188	5	2
CNRSMH_I_2003_010_015_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_015_01/	253,2208402	5	2
CNRSMH_I_2003_010_015_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_015_03/	363,3501793	5	2
CNRSMH_I_2003_010_017_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_017_02/	10,4748785	5	2
CNRSMH_I_2003_010_017_03	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_017_03/	192,5213814	5	s
CNRSMH_I_2003_010_018_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_2003_010_018_01/	120,6673206	5	2
CNRSMH_E_1952_008_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1952_008_001_01/	40,60920944	5	2
CNRSMH_E_1952_008_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1952_008_001_01/	110,9186057	5	2
CNRSMH_E_1952_008_001_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1952_008_001_01/	72,79072971	5	2
CNRSMH_I_1998_001_008_02	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1998_001_008_02/	129,8521613	5	1
CNRSMH_I_1998_001_015_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1998_001_015_01/	69,00104991	5	i
CNRSMH_I_1998_001_019_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1998_001_019_01/	232,0599771	5	i
CNRSMH_I_1998_001_025_01	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1998_001_025_01/	194,1114888	5	i
CNRSMH_I_1998_001_027_04	http://archives.crem-cnrs.fr/archives/items/CNRSMH_I_1998_001_027_04/	9,351470338	5	i
CNRSMH_E_1964_011_001_031	http://archives.crem-cnrs.fr/archives/items/CNRSMH_E_1964_011_001_031/	90,21089773	5	i
